adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count,Violent,Backdrop Image,Trailer Link
False,/9tOkjBEiiGcaClgJFtwocStZvIT.jpg,"[16, 12, 10751, 35]",269149,en,Zootopia,"Determined to prove herself, Officer Judy Hopps, the first bunny on Zootopia's police force, jumps at the chance to crack her first case - even if it means partnering with scam-artist fox Nick Wilde to solve the mystery.",20.1541,/hlK0e0wAQ3VLuJcsfIYPvb4JVud.jpg,2016-02-11,Zootopia,False,7.747,16601,0,https://image.tmdb.org/t/p/original/9tOkjBEiiGcaClgJFtwocStZvIT.jpg,https://www.youtube.com/watch?v=jWM0ct-OLsM
False,/mZj8EUr6F1x2PWZjKPxaeYd5WRw.jpg,"[12, 16, 35, 10751, 14]",11688,en,The Emperor's New Groove,"When self-centered Emperor Kuzco is turned into a llama by his scheming advisor, he is forced to rely on good-hearted peasant Pacha to get back home.",13.1195,/xU635vn1lMD9DWDloeuKmuhxxnQ.jpg,2000-12-15,The Emperor's New Groove,False,7.557,6853,0,https://image.tmdb.org/t/p/original/mZj8EUr6F1x2PWZjKPxaeYd5WRw.jpg,https://www.youtube.com/watch?v=WYrPztrTF5A
False,/gGgDMV1vN20q8qEdxV0K43UrK0y.jpg,"[27, 53]",507089,en,Five Nights at Freddy's,"Recently fired and desperate for work, a troubled young man named Mike agrees to take a position as a night security guard at an abandoned theme restaurant: Freddy Fazbear's Pizzeria. But he soon discovers that nothing at Freddy's is what it seems.",20.2074,/4dKRTUylqwXQ4VJz0BS84fqW2wa.jpg,2023-10-25,Five Nights at Freddy's,False,7.5,4277,1,https://image.tmdb.org/t/p/original/gGgDMV1vN20q8qEdxV0K43UrK0y.jpg,https://www.youtube.com/watch?v=X4d_v-HyR4o
False,/nhx0ttmAS2w8e6hyIcKoNvgHoix.jpg,"[27, 53, 14]",1020414,en,Peter Pan's Neverland Nightmare,"Wendy Darling strikes out in an attempt to rescue her brother Michael from the clutches of the evil Peter Pan who intends to send him to Neverland. Along the way she meets a twisted Tinkerbell, who is hooked on what she thinks is fairy dust.",215.0996,/mOR1Ks0EcXocwMV4EPv4letz0F5.jpg,2025-01-13,Peter Pan's Neverland Nightmare,False,6.086,29,1,https://image.tmdb.org/t/p/original/nhx0ttmAS2w8e6hyIcKoNvgHoix.jpg,https://www.youtube.com/watch?v=Kdid3LYAL2o
False,/pnEMDuaZeDXUQPPhhGTo9QMfMeA.jpg,"[18, 10752, 36, 10749]",853,en,Enemy at the Gates,A Russian and a German sniper play a game of cat-and-mouse during the Battle of Stalingrad in WWII.,6.0184,/9cSoNnB31hGY2mL78VT8mAbz6nR.jpg,2001-02-28,Enemy at the Gates,False,7.415,3719,1,https://image.tmdb.org/t/p/original/pnEMDuaZeDXUQPPhhGTo9QMfMeA.jpg,https://www.youtube.com/watch?v=xqwlIaOyBSA
False,/Kj14WdD0Xqk7wZ5jXqHiyBMKtv.jpg,"[27, 28, 53]",1244361,th,ช.พ.๑ สมรภูมิคืนชีพ,"Inexperienced Thai soldiers battle a growing undead menace in this gruesome survival horror. A Japanese military experiment that turns men into monsters escapes containment, it’s up to these troops to save their nation from annihilation.",38.8068,/rs10lMBnJFnJX1Y7MYpyB8JiNAF.jpg,2024-07-20,Operation Undead,False,3.8,12,1,https://image.tmdb.org/t/p/original/Kj14WdD0Xqk7wZ5jXqHiyBMKtv.jpg,https://www.youtube.com/watch?v=dtCvb6r1OOc
False,/khOuNCWIlYQyjmwg2NNC25qqmwQ.jpg,"[35, 10751]",1187294,es,¿Quién es quién?,"The Fuentes are not the best family in the world. But what family is it? Work, school and routine have plunged them into a spiral of disconnection that seems impossible to stop. However, everything changes when the youngest of the group, Valentina, makes a wish for her ninth birthday. The next day, all the members of the family wake up with their bodies swapped: The father is in his wife's body, the girl is trapped in the grandmother's body, the teenage twins are not themselves... Chaos takes over. the family and, desperate, they ask themselves: Who is who? While the family faces crazy situations and hilarious circumstances, the Fuentes must learn to get under each other's skin and trust each other to turn the situation around. Will they be able to return to their original bodies and get their lives back?",54.3936,/o4T0QAgm9bBWaU7kHWGD3o5b4M2.jpg,2024-12-05,¿Quién es quién?,False,4.7,3,0,https://image.tmdb.org/t/p/original/khOuNCWIlYQyjmwg2NNC25qqmwQ.jpg,No Trailer Available
False,/oz4U9eA6ilYf1tyiVuGmkftdLac.jpg,"[10749, 18]",1010581,es,Culpa mía,"Noah must leave her city, boyfriend, and friends to move into William Leister's mansion, the flashy and wealthy husband of her mother Rafaela. As a proud and independent 17 year old, Noah resists living in a mansion surrounded by luxury. However, it is there where she meets Nick, her new stepbrother, and the clash of their strong personalities becomes evident from the very beginning.",56.6213,/w46Vw536HwNnEzOa7J24YH9DPRS.jpg,2023-06-08,My Fault,False,7.823,3631,0,https://image.tmdb.org/t/p/original/oz4U9eA6ilYf1tyiVuGmkftdLac.jpg,https://www.youtube.com/watch?v=xY-qRGC6Yu0
False,/igIevSzaaOjsLh8zXCKY3UuDQsJ.jpg,"[16, 10751, 14]",717196,fi,Niko ja Myrskyporojen arvoitus,"Niko the reindeer joins his father in Santa's Flying Forces, but when Santa's sleigh is stolen by an acquaintance, Niko must find it in time for Christmas.",18.7804,/qqt2atvzPJJBvtAAHtwXKO11loQ.jpg,2024-10-07,Niko: Beyond the Northern Lights,False,7.92,25,0,https://image.tmdb.org/t/p/original/igIevSzaaOjsLh8zXCKY3UuDQsJ.jpg,https://www.youtube.com/watch?v=t7IyJPZKzRc
False,/wXsQvli6tWqja51pYxXNG1LFIGV.jpg,"[10751, 16, 18]",8587,en,The Lion King,"Young lion prince Simba, eager to one day become king of the Pride Lands, grows up under the watchful eye of his father Mufasa; all the while his villainous uncle Scar conspires to take the throne for himself. Amid betrayal and tragedy, Simba must confront his past and find his rightful place in the Circle of Life.",22.2615,/sKCr78MXSLixwmZ8DyJLrpMsd15.jpg,1994-06-15,The Lion King,False,8.255,18648,0,https://image.tmdb.org/t/p/original/wXsQvli6tWqja51pYxXNG1LFIGV.jpg,https://www.youtube.com/watch?v=UgjEj5mXLlk
False,/zBG5Mg29NH9xxpWMMG7BIvKwYhL.jpg,"[10749, 18]",829557,pl,365 dni: Ten dzień,"Laura and Massimo are back and hotter than ever. But the reunited couple's new beginning is complicated by Massimo’s family ties and a mysterious man who enters Laura’s life to win her heart and trust, at any cost.",38.0152,/7qU0SOVcQ8BTJLodcAlulUAG16C.jpg,2022-04-26,365 Days: This Day,False,5.895,1689,0,https://image.tmdb.org/t/p/original/zBG5Mg29NH9xxpWMMG7BIvKwYhL.jpg,https://www.youtube.com/watch?v=pyM3z73oMAk
False,/abHrSiDQzUVJi9opGuXiKamJkB5.jpg,"[27, 53]",1249385,en,Ghost Game,"As part of an internet challenge to live undetected in a stranger’s home, a daring couple target an infamous haunted house and endure a series of chilling incidents as they witness a family descending into madness.",75.6896,/kxxWBEn7qTN2xumSferCHbDudcT.jpg,2024-10-18,Ghost Game,False,5.2,8,1,https://image.tmdb.org/t/p/original/abHrSiDQzUVJi9opGuXiKamJkB5.jpg,https://www.youtube.com/watch?v=7RMQ0wjppOo
False,/9OO6I25MHhCDd0XwNk4oZl0fpwB.jpg,"[28, 18]",1261050,da,De lydløse,"In 2008, a group of men from Denmark and across Europe pull off the biggest heist of all time on Danish soil. Kasper, a boxer with few chances left in life, is offered the opportunity to plan the robbery by its foreign initiators.",335.4507,/7NLY1jNwtZX1yVzwVoBeAhaBE8i.jpg,2024-10-31,The Quiet Ones,False,5.9,16,0,https://image.tmdb.org/t/p/original/9OO6I25MHhCDd0XwNk4oZl0fpwB.jpg,https://www.youtube.com/watch?v=_LYIHKNLJTU
False,/5OeY4U2rzePxWq2rkqMajUx2gz7.jpg,"[16, 10751, 12, 14, 10749]",812,en,Aladdin,"In the boorish city of Agrabah, kind-hearted street urchin Aladdin and Princess Jasmine fall in love, although she can only marry a prince. He and power-hungry Grand Vizier Jafar vie for a magic lamp that can fulfill their wishes.",13.6266,/eLFfl7vS8dkeG1hKp5mwbm37V83.jpg,1992-11-25,Aladdin,False,7.651,11413,0,https://image.tmdb.org/t/p/original/5OeY4U2rzePxWq2rkqMajUx2gz7.jpg,https://www.youtube.com/watch?v=mq05scD6PUs
False,/zOpe0eHsq0A2NvNyBbtT6sj53qV.jpg,"[28, 878, 35, 10751, 12, 14]",939243,en,Sonic the Hedgehog 3,"Sonic, Knuckles, and Tails reunite against a powerful new adversary, Shadow, a mysterious villain with powers unlike anything they have faced before. With their abilities outmatched in every way, Team Sonic must seek out an unlikely alliance in hopes of stopping Shadow and protecting the planet.",133.5704,/d8Ryb8AunYAuycVKDp5HpdWPKgC.jpg,2024-12-19,Sonic the Hedgehog 3,False,7.76,2320,0,https://image.tmdb.org/t/p/original/zOpe0eHsq0A2NvNyBbtT6sj53qV.jpg,https://www.youtube.com/watch?v=LH1J1EbqCaI
False,/oXHs6zSbNJCFyfULEVRQaRyey8H.jpg,"[28, 27, 53]",1029235,en,Azrael,"In a world where no one speaks, a devout female hunts down a young woman who has escaped her imprisonment. Recaptured by its ruthless leaders, Azrael is due to be sacrificed to pacify an ancient evil deep within the surrounding wilderness.",23.3849,/qpdFKDvJS7oLKTcBLXOaMwUESbs.jpg,2024-09-27,Azrael,False,6.1,276,1,https://image.tmdb.org/t/p/original/oXHs6zSbNJCFyfULEVRQaRyey8H.jpg,https://www.youtube.com/watch?v=-kKSxFDcwKw
True,,[99],1333175,zh,在我面前不能射精！ 女友對我射精管理後不論精子量與射精時間都照她要求來做的我 miru,,9.857,/fRezUcCvYAgsVWElSgePyN3G1rj.jpg,2022-01-11,在我面前不能射精！ 女友對我射精管理後不論精子量與射精時間都照她要求來做的我 miru,False,7.0,1,0,NO POSTER AVAILABLE,No Trailer Available
False,/dTGECn8He16tZeBHQTLf6rVydE8.jpg,"[80, 53, 18]",302946,en,The Accountant,"As a math savant uncooks the books for a new client, the Treasury Department closes in on his activities and the body count starts to rise.",14.7746,/fceheXB5fC4WrLVuWJ6OZv9FXYr.jpg,2016-10-13,The Accountant,False,7.096,6366,1,https://image.tmdb.org/t/p/original/dTGECn8He16tZeBHQTLf6rVydE8.jpg,https://www.youtube.com/watch?v=0KHOVlEpMyY
False,/eGhjeUbzttA3E4flxdAm8gHz4h4.jpg,"[28, 12, 10752]",1271,en,300,"Based on Frank Miller's graphic novel, ""300"" is very loosely based the 480 B.C. Battle of Thermopylae, where the King of Sparta led his army against the advancing Persians; the battle is said to have inspired all of Greece to band together against the Persians, and helped usher in the world's first democracy.",9.5944,/h7Lcio0c9ohxPhSZg42eTlKIVVY.jpg,2007-03-07,300,False,7.186,13931,1,https://image.tmdb.org/t/p/original/eGhjeUbzttA3E4flxdAm8gHz4h4.jpg,https://www.youtube.com/watch?v=UrIbxk7idYA
False,/sDTnMOJ3H5wI38OxObmCtK7wfd5.jpg,"[16, 35, 10751]",585,en,"Monsters, Inc.","Lovable Sulley and his wisecracking sidekick Mike Wazowski are the top scare team at Monsters, Inc., the scream-processing factory in Monstropolis. When a little girl named Boo wanders into their world, it's the monsters who are scared silly, and it's up to Sulley and Mike to keep her out of sight and get her back home.",15.3177,/qjlbN6aK1qgeg3SspFVovT2D1Me.jpg,2001-11-01,"Monsters, Inc.",False,7.842,18753,0,https://image.tmdb.org/t/p/original/sDTnMOJ3H5wI38OxObmCtK7wfd5.jpg,https://www.youtube.com/watch?v=GnuQH_ASzu8
False,/8x9iKH8kWA0zdkgNdpAew7OstYe.jpg,"[16, 10749, 18]",372058,ja,君の名は。,"High schoolers Mitsuha and Taki are complete strangers living separate lives. But one night, they suddenly switch places. Mitsuha wakes up in Taki’s body, and he in hers. This bizarre occurrence continues to happen randomly, and the two must adjust their lives around each other.",25.0121,/q719jXXEzOoYaps6babgKnONONX.jpg,2016-08-26,Your Name.,False,8.484,11690,0,https://image.tmdb.org/t/p/original/8x9iKH8kWA0zdkgNdpAew7OstYe.jpg,https://www.youtube.com/watch?v=o4-URMnBOPU
False,/70AV2Xx5FQYj20labp0EGdbjI6E.jpg,"[28, 80, 53]",637649,en,Wrath of Man,"A cold and mysterious new security guard for a Los Angeles cash truck company surprises his co-workers when he unleashes precision skills during a heist. The crew is left wondering who he is and where he came from. Soon, the marksman's ultimate motive becomes clear as he takes dramatic and irrevocable steps to settle a score.",20.422,/M7SUK85sKjaStg4TKhlAVyGlz3.jpg,2021-04-22,Wrath of Man,False,7.624,5517,1,https://image.tmdb.org/t/p/original/70AV2Xx5FQYj20labp0EGdbjI6E.jpg,https://www.youtube.com/watch?v=wo1kO8m2Nik
False,/qwK9soQmmJ7kRdjLZVXblw3g7AQ.jpg,"[28, 12, 53, 80]",7451,en,xXx,"Xander Cage is your standard adrenaline junkie with no fear and a lousy attitude. When the US Government ""recruits"" him to go on a mission, he's not exactly thrilled. His mission: to gather information on an organization that may just be planning the destruction of the world, led by the nihilistic Yorgi.",59.1332,/xeEw3eLeSFmJgXZzmF2Efww0q3s.jpg,2002-08-09,xXx,False,5.94,4385,1,https://image.tmdb.org/t/p/original/qwK9soQmmJ7kRdjLZVXblw3g7AQ.jpg,https://www.youtube.com/watch?v=NgPdDDzVhkA
False,/6dC7ULfiutxwEAs7LjWHL2Tc7Zv.jpg,"[27, 35]",1124620,en,The Monkey,"When twin brothers find a mysterious wind-up monkey, a series of outrageous deaths tear their family apart. Twenty-five years later, the monkey begins a new killing spree forcing the estranged brothers to confront the cursed toy.",60.3463,/yYa8Onk9ow7ukcnfp2QWVvjWYel.jpg,2025-02-14,The Monkey,False,5.9,349,0,https://image.tmdb.org/t/p/original/6dC7ULfiutxwEAs7LjWHL2Tc7Zv.jpg,https://www.youtube.com/watch?v=husMGbXEIho
False,/vfkzNcVzTRCq3C2jYIZtIjSdwf7.jpg,"[27, 53, 28]",1247019,th,ธี่หยด 2,"Three years after his sister's death, Yak relentlessly searches for the dark spirit that killed her in hopes of seeking revenge.",25.8515,/uDW5eeFUYp1vaU2ymEdVBG6g7iq.jpg,2024-10-10,Death Whisperer 2,False,6.965,85,1,https://image.tmdb.org/t/p/original/vfkzNcVzTRCq3C2jYIZtIjSdwf7.jpg,https://www.youtube.com/watch?v=ZCEuUcE9oZw
False,/zViRwl3ySscZnbXZJ2Q9wq3SeUG.jpg,"[16, 878, 12, 10751]",698687,en,Transformers One,"The untold origin story of Optimus Prime and Megatron, better known as sworn enemies, but once were friends bonded like brothers who changed the fate of Cybertron forever.",27.1469,/iRCgqpdVE4wyLQvGYU3ZP7pAtUc.jpg,2024-09-11,Transformers One,False,8.094,1175,0,https://image.tmdb.org/t/p/original/zViRwl3ySscZnbXZJ2Q9wq3SeUG.jpg,https://www.youtube.com/watch?v=jaVcDaozGgc
False,/7Iz55ystlGDNlavsKnP7iaJeLma.jpg,"[18, 10749, 53]",216015,en,Fifty Shades of Grey,"When college senior Anastasia Steele steps in for her sick roommate to interview prominent businessman Christian Grey for their campus paper, little does she realize the path her life will take. Christian, as enigmatic as he is rich and powerful, finds himself strangely drawn to Ana, and she to him. Though sexually inexperienced, Ana plunges headlong into an affair -- and learns that Christian's true sexual proclivities push the boundaries of pain and pleasure.",22.52,/63kGofUkt1Mx0SIL4XI4Z5AoSgt.jpg,2015-02-11,Fifty Shades of Grey,False,5.882,11929,0,https://image.tmdb.org/t/p/original/7Iz55ystlGDNlavsKnP7iaJeLma.jpg,https://www.youtube.com/watch?v=6FDTMRK7-24
False,/h4peDpoepEmErFwBeoIE4yZ1pvJ.jpg,"[27, 35]",850920,en,The Parenting,"Boyfriends Josh and Rohan plan a weekend getaway to introduce their parents, only to discover that their rental is home to a 400-year-old poltergeist.",26.0449,/5lMu14IMuHo0hKYCwCIogt7IioX.jpg,2025-03-12,The Parenting,False,5.886,70,1,https://image.tmdb.org/t/p/original/h4peDpoepEmErFwBeoIE4yZ1pvJ.jpg,https://www.youtube.com/watch?v=fn-hc0yf3MY
False,/9ywA15OAiwjSTvg3cBs9B7kOCBF.jpg,"[18, 10749]",337167,en,Fifty Shades Freed,"Believing they have left behind shadowy figures from their past, newlyweds Christian and Ana fully embrace an inextricable connection and shared life of luxury. But just as she steps into her role as Mrs. Grey and he relaxes into an unfamiliar stability, new threats could jeopardize their happy ending before it even begins.",20.8554,/jjPJ4s3DWZZvI4vw8Xfi4Vqa1Q8.jpg,2018-01-17,Fifty Shades Freed,False,6.696,8087,0,https://image.tmdb.org/t/p/original/9ywA15OAiwjSTvg3cBs9B7kOCBF.jpg,https://www.youtube.com/watch?v=nJCc5HRPxYA
False,/mNbDfSHYoyQwGQ1VYVbJ9bKGnQX.jpg,"[16, 10770, 27]",1209794,ja,堕天使たちの狂宴,"Datenshi-tachi no Kyōen is an OAV (1985)  where the younger sister of a family (who gets in way over their heads) ends up owing the yakuza money. Because she can't pay, she is taken by the gang members to be used as a sexual toy. Then she vows to take gruesome revenge upon her perpetrators.",17.7763,/9KghGn1E1zwphKcKlTVfOhidKjj.jpg,1985-03-10,Feast of the Fallen Angels,False,0.0,0,0,https://image.tmdb.org/t/p/original/mNbDfSHYoyQwGQ1VYVbJ9bKGnQX.jpg,No Trailer Available
False,/ie8OSgIHEl6yQiGJ90dsyBWOpQA.jpg,"[16, 14, 12, 28]",839033,en,The Lord of the Rings: The War of the Rohirrim,"A sudden attack by Wulf, a clever and traitorous lord of Rohan seeking vengeance for the death of his father, forces Helm Hammerhand, the King of Rohan, and his people to make a daring last stand in the ancient stronghold of the Hornburg.",31.3839,/cXzCOx1hUuU9CfmiEv6rXjb6EqU.jpg,2024-12-05,The Lord of the Rings: The War of the Rohirrim,False,6.654,526,1,https://image.tmdb.org/t/p/original/ie8OSgIHEl6yQiGJ90dsyBWOpQA.jpg,https://www.youtube.com/watch?v=9FlsJqDox5M
False,/snlu32RmjldF9b068UURJg8sQtn.jpg,"[28, 80, 14]",414,en,Batman Forever,Batman must battle a disfigured district attorney and a disgruntled former employee with help from an amorous psychologist and a young circus acrobat.,11.9041,/i0fJS8M5UKoETjjJ0zwUiKaR8tr.jpg,1995-06-16,Batman Forever,False,5.437,5247,1,https://image.tmdb.org/t/p/original/snlu32RmjldF9b068UURJg8sQtn.jpg,https://www.youtube.com/watch?v=suOgRZflPtk
False,/ey6HaUwo4CJoOYDlJ0M90ykJ0dt.jpg,[99],1401905,en,Don't Die: The Man Who Wants to Live Forever,"In this documentary, wealthy entrepreneur Bryan Johnson puts his body and fortune on the line to defy aging and extend his life beyond all known limits.",3.2227,/2M0CF7UsbpQ45xGuVRhExAhUWBj.jpg,2025-01-01,Don't Die: The Man Who Wants to Live Forever,False,6.2,44,0,https://image.tmdb.org/t/p/original/ey6HaUwo4CJoOYDlJ0M90ykJ0dt.jpg,https://www.youtube.com/watch?v=kf9e1o7rUeo
False,/hjm1i9ZyueTaw7xCcpJmjKpb8Sv.jpg,"[16, 36, 28, 18, 14, 10749]",483456,ja,PEACE MAKER 鐵 前篇 想道~オモウミチ~,"Although traumatized by witnessing the murder of his parents by one of the Choushuu, Ichimura Tetsunosuke's thirst for revenge leads him to desire strength. At the age of 15, Tetsunosuke approached the Shinsengumi, wanting to become one of its members. However, Tetsunosuke lacked the skill, mind, and will to emotionlessly cut down whoever threatened peace and the Shinsengumi. Even with the support of his brother Tatsunosuke and his newfound friends of the Shinsengumi, little did Tetsunosuke know the blood and pain he would have to face being part of this historical group.",26.7139,/wbyIM5s7ZgwOmXycjBttBhhXtTq.jpg,2018-06-02,Peacemaker Kurogane: Belief,False,5.5,2,0,https://image.tmdb.org/t/p/original/hjm1i9ZyueTaw7xCcpJmjKpb8Sv.jpg,No Trailer Available
